Serial,Aspect,Opinion(List)
328,房,却刷_不出_搞_又刷走_预授_继续_冻结_很差_
328,钱,却刷_不出_搞_又刷走_预授_继续_冻结_很差_
328,同意,又刷走_预授_继续_冻结_很差_
328,房钱,预授_继续_冻结_很差_
329,桐城,走_进去_要_好找_不好_打车_
329,会所,走_进去_要_好找_不好_打车_
329,位置,走_进去_要_好找_不好_打车_
329,桐城,走_进去_要_好找_不好_打车_
329,里面,走_进去_要_好找_不好_打车_
329,北苑,走_进去_要_好找_不好_打车_
329,路,走_进去_要_好找_不好_打车_
329,条件,太贵_
329,价格,如何_是_入住_
329,客人,是_入住_
330,酒店,太有_入_住_比较简陋_贵_
330,服务员,太有_入_住_比较简陋_贵_
330,服务,太有_入_住_比较简陋_贵_
330,态度,太有_入_住_比较简陋_贵_
330,礼貌,入_住_比较简陋_贵_
330,房间,比较简陋_贵_
330,房间,贵_
330,价钱,贵_
331,房间,在震_就休息_不好_还要_接_太差_
331,上网,还要_接_太差_
331,电话线,太差_
331,拨号,太差_
331,酒店,太差_
332,月阁,只有_失望_敢_说_都是_写_太多_便宜_又好_提前预定_可以_住别_更好_又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,字,敢_说_都是_写_太多_便宜_又好_提前预定_可以_住别_更好_又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,评论,都是_写_太多_便宜_又好_提前预定_可以_住别_更好_又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,丽江,太多_便宜_又好_提前预定_可以_住别_更好_又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,客栈,提前预定_可以_住别_更好_又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,新月阁,可以_住别_更好_又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,价钱,可以_住别_更好_又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,客栈,又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,房间,又小_都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,东西,都没_放_建议_去_又大_又好_又便宜_把_留着_玩_
332,地方,放_建议_去_又大_又好_又便宜_把_留着_玩_
332,楼,又大_又好_又便宜_把_留着_玩_
332,路,又大_又好_又便宜_把_留着_玩_
332,客栈,又大_又好_又便宜_把_留着_玩_
332,景观,又好_又便宜_把_留着_玩_
332,钱,留着_玩_
333,酒店,很不错_很好_
333,性价,很好_
333,洛阳,繁华_休息_非常安静_睡_很饱_
333,路段,休息_非常安静_睡_很饱_
333,龙门,比较方便_有_乘坐_龙门_就可以_到达_
333,公交车,乘坐_龙门_就可以_到达_
333,出租车,龙门_就可以_到达_
334,设施,是_很一般_不敢_恭维_
334,服务,不敢_恭维_
334,人员,不敢_恭维_
334,态度,不敢_恭维_
334,早饭,很差_大_乱哄哄围_就是_没有_理_
334,服务员,乱哄哄围_就是_没有_理_
334,人,理_
335,设施,可以_服务_
335,热情,
335,早餐,一般_但有_
335,江西,
335,特色,
335,问题,太好_
335,墙壁,太好_
335,门,太好_
335,隔音,太好_
335,效果,太好_
336,人,太远_不方便_新_小且有_
336,住道,太远_不方便_新_小且有_
336,区,太远_不方便_新_小且有_
336,酒店,太远_不方便_新_小且有_
336,交通,不方便_新_小且有_
336,客房,新_小且有_
336,装修,小且有_
336,浴室,小且有_
336,异味,
336,白天,不热_
336,水温,不热_
336,价格,要_便宜_约150到180_就能_拿下_
336,携程,要_便宜_约150到180_就能_拿下_
336,价格,要_便宜_约150到180_就能_拿下_
336,态度,停_不错_
337,当地,最好_有_
337,酒店,有_
337,设施,有_
338,房间,居然收费_人工_打死_再住_
338,上网,居然收费_人工_打死_再住_
338,配制IP.,打死_再住_
339,性价比,就算_可以_有_背_太认识_又是_不是_很方便_
339,地点,有_背_太认识_又是_不是_很方便_
339,出租车,太认识_又是_不是_很方便_
339,单行路,不是_很方便_
339,交通,不是_很方便_
339,价格,还可以_
339,因素,还可以_
339,店,还可以_
339,房间,带_是_露在_不好_
339,窗户,是_露在_不好_
339,走廊,不好_
339,窗帘,不好_
339,隔音,不好_
339,私密性,不是_很好_
340,酒店,太差_耽误_换_永远发_不出_打_不开_
340,网络,太差_耽误_换_永远发_不出_打_不开_
340,工作,换_永远发_不出_打_不开_
340,房间,永远发_不出_打_不开_
340,邮件,打_不开_
340,网页,
341,酒店,定_不到_赣电_勉强入住_
342,交通,便利_随便叫_肯定知道_比较深_过_去_显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,辆taxi,肯定知道_比较深_过_去_显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,装饰,比较深_过_去_显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,格调,比较深_过_去_显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,风格,过_去_显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,洗浴,过_去_显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,用品,过_去_显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,浴巾,显得_旧_订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,服务,订_能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,夜宵,能够_给予_明确_让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,解决,让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,方案,让_叫_不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,外卖,不过要_似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,查询,似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,电话,似乎有_寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,改进,寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,余地,寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,早餐,寒碜_啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,字,啥吃_超过_几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,9点,几乎没_可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,东西,可以_吃_类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,价位,类似_相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,酒店,相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,梅园,相比_有_很大_也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,差距,也是_类似_吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,住房,吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,价位,吃_最差_值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,早餐,值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,check,值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,in,值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,mm,值得_携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,表扬,携程_订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,电话,订_未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,酒店,未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,酒店,未收到_能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,传真,能够_帮_联系_很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,携程,很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,态度,很诚恳_out_矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,mm中,矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,规中,矩_出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,门童,出_吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,酒店,吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,时候,吝啬于_说_好_再见_再见_可能_吹毛求疵_
342,先生,好_再见_再见_可能_吹毛求疵_
342,类,可能_吹毛求疵_
342,话,可能_吹毛求疵_
342,语,可能_吹毛求疵_
343,服务,非常差_不好_建议_别去_提前_就定好_并且定_到_告诉_能_加_闯_没_不能_加床_后来打_帮忙_沟通_才得到_解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,环境,不好_建议_别去_提前_就定好_并且定_到_告诉_能_加_闯_没_不能_加床_后来打_帮忙_沟通_才得到_解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,星期,就定好_并且定_到_告诉_能_加_闯_没_不能_加床_后来打_帮忙_沟通_才得到_解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,加床,到_告诉_能_加_闯_没_不能_加床_后来打_帮忙_沟通_才得到_解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,房间,没_不能_加床_后来打_帮忙_沟通_才得到_解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,携程,帮忙_沟通_才得到_解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,电话,帮忙_沟通_才得到_解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,解决,解决_就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,办法,就是_把_都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,房间,都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,椅子,都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,桌子,都搬_出去_才加进_说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,床,说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,活动,说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,空间,说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,服务台,说_不答应_不能_得到_解决_不开心_发现_分明_有_能_加床_大_空_就是_不给_开_真是_不愉快_
343,房间,空_就是_不给_开_真是_不愉快_
343,记忆,
344,地理,优越_相当不错_
344,位置,优越_相当不错_
344,服务员,相当不错_
344,态度,相当不错_
344,推荐,
345,朋友,来_游玩_听说_很便利_选择_入住_
345,厦门,游玩_听说_很便利_选择_入住_
345,酒店,很便利_选择_入住_
